Date,close
1985-10-31,115.4800033569336
1985-11-30,126.05999755859375
1985-12-31,132.2949981689453
1986-01-31,132.9250030517578
1986-02-28,140.4250030517578
1986-03-31,148.86000061035156
1986-04-30,154.91000366210938
1986-05-31,163.16000366210938
1986-06-30,162.61500549316406
1986-07-31,144.7050018310547
1986-08-31,151.6999969482422
1986-09-30,137.4949951171875
1986-10-31,144.47999572753906
1986-11-30,147.94000244140625
1986-12-31,141.40499877929688
1987-01-31,166.6750030517578
1987-02-28,182.75
1987-03-31,186.0399932861328
1987-04-30,184.8300018310547
1987-05-31,188.77000427246094
1987-06-30,189.24000549316406
1987-07-31,196.35000610351562
1987-08-31,209.5749969482422
1987-09-30,205.5050048828125
1987-10-31,150.07000732421875
1987-11-30,137.125
1987-12-31,156.25
1988-01-31,159.1300048828125
1988-02-29,172.63999938964844
1988-03-31,173.25999450683594
1988-04-30,175.9199981689453
1988-05-31,173.34500122070312
1988-06-30,189.02499389648438
1988-07-31,181.16000366210938
1988-08-31,170.9949951171875
1988-09-30,179.36500549316406
1988-10-31,174.77999877929688
1988-11-30,169.18499755859375
1988-12-31,177.41000366210938
1989-01-31,186.47000122070312
1989-02-28,183.7899932861328
1989-03-31,185.8699951171875
1989-04-30,200.47000122070312
1989-05-31,214.5449981689453
1989-06-30,204.5850067138672
1989-07-31,214.27499389648438
1989-08-31,222.0050048828125
1989-09-30,226.38999938964844
1989-10-31,222.61500549316406
1989-11-30,224.44500732421875
1989-12-31,223.8350067138672
1990-01-31,201.94000244140625
1990-02-28,207.9149932861328
1990-03-31,213.14500427246094
1990-04-30,205.81500244140625
1990-05-31,236.14999389648438
1990-06-30,238.4600067138672
1990-07-31,223.38499450683594
1990-08-31,193.61500549316406
1990-09-30,177.05499267578125
1990-10-31,172.55499267578125
1990-11-30,192.5800018310547
1990-12-31,200.52999877929688
1991-01-31,232.4250030517578
1991-02-28,250.11500549316406
1991-03-31,264.9049987792969
1991-04-30,263.6549987792969
1991-05-31,279.0
1991-06-30,254.19500732421875
1991-07-31,272.1549987792969
1991-08-31,287.4049987792969
1991-09-30,287.5350036621094
1991-10-31,292.5050048828125
1991-11-30,284.7900085449219
1991-12-31,330.8550109863281
1992-01-31,338.31500244140625
1992-02-29,345.8800048828125
1992-03-31,323.04998779296875
1992-04-30,307.8599853515625
1992-05-31,315.2950134277344
1992-06-30,301.2300109863281
1992-07-31,310.8949890136719
1992-08-31,299.260009765625
1992-09-30,313.18499755859375
1992-10-31,329.1549987792969
1992-11-30,350.9599914550781
1992-12-31,360.18499755859375
1993-01-31,370.55999755859375
1993-02-28,351.1400146484375
1993-03-31,359.4200134277344
1993-04-30,339.94500732421875
1993-05-31,368.1099853515625
1993-06-30,366.125
1993-07-31,352.864990234375
1993-08-31,372.6499938964844
1993-09-30,382.7149963378906
1993-10-31,390.9849853515625
1993-11-30,386.760009765625
1993-12-31,398.2799987792969
1994-01-31,413.989990234375
1994-02-28,412.1700134277344
1994-03-31,382.9599914550781
1994-04-30,373.25
1994-05-31,378.8500061035156
1994-06-30,360.29998779296875
1994-07-31,370.1600036621094
1994-08-31,397.8999938964844
1994-09-30,393.8500061035156
1994-10-31,413.04998779296875
1994-11-30,404.82000732421875
1994-12-31,404.2699890136719
1995-01-31,405.3299865722656
1995-02-28,432.5
1995-03-31,447.1499938964844
1995-04-30,469.55999755859375
1995-05-31,488.1000061035156
1995-06-30,538.030029296875
1995-07-31,568.8800048828125
1995-08-31,576.77001953125
1995-09-30,585.0800170898438
1995-10-31,598.780029296875
1995-11-30,593.719970703125
1995-12-31,576.22998046875
1996-01-31,591.8200073242188
1996-02-29,622.8300170898438
1996-03-31,609.6900024414062
1996-04-30,666.72998046875
1996-05-31,692.3900146484375
1996-06-30,677.2999877929688
1996-07-31,636.010009765625
1996-08-31,663.5700073242188
1996-09-30,737.5700073242188
1996-10-31,751.989990234375
1996-11-30,834.010009765625
1996-12-31,821.3599853515625
1997-01-31,921.5499877929688
1997-02-28,850.4600219726562
1997-03-31,797.0599975585938
1997-04-30,874.739990234375
1997-05-31,958.8499755859375
1997-06-30,957.2999877929688
1997-07-31,1107.030029296875
1997-08-31,1074.050048828125
1997-09-30,1097.1600341796875
1997-10-31,1019.6199951171875
1997-11-30,1050.510009765625
1997-12-31,990.8300170898438
1998-01-31,1071.1300048828125
1998-02-28,1194.1300048828125
1998-03-31,1220.6600341796875
1998-04-30,1248.1199951171875
1998-05-31,1192.0699462890625
1998-06-30,1337.3399658203125
1998-07-31,1377.260009765625
1998-08-31,1140.3399658203125
1998-09-30,1345.47998046875
1998-10-31,1400.52001953125
1998-11-30,1557.9599609375
1998-12-31,1836.010009765625
1999-01-31,2127.18994140625
1999-02-28,1925.280029296875
1999-03-31,2106.389892578125
1999-04-30,2136.389892578125
1999-05-31,2089.699951171875
1999-06-30,2296.77001953125
1999-07-31,2270.929931640625
1999-08-31,2396.8701171875
1999-09-30,2407.89990234375
1999-10-31,2637.43994140625
1999-11-30,2966.7099609375
1999-12-31,3707.830078125
2000-01-31,3570.050048828125
2000-02-29,4266.93994140625
2000-03-31,4397.83984375
2000-04-30,3773.179931640625
2000-05-31,3324.080078125
2000-06-30,3763.7900390625
2000-07-31,3609.35009765625
2000-08-31,4077.590087890625
2000-09-30,3570.610107421875
2000-10-31,3282.300048828125
2000-11-30,2506.5400390625
2000-12-31,2341.699951171875
2001-01-31,2593.0
2001-02-28,1908.3199462890625
2001-03-31,1573.25
2001-04-30,1855.1500244140625
2001-05-31,1799.8900146484375
2001-06-30,1830.18994140625
2001-07-31,1683.6099853515625
2001-08-31,1469.699951171875
2001-09-30,1168.3699951171875
2001-10-31,1364.780029296875
2001-11-30,1596.050048828125
2001-12-31,1577.050048828125
2002-01-31,1550.1700439453125
2002-02-28,1359.219970703125
2002-03-31,1452.81005859375
2002-04-30,1277.0699462890625
2002-05-31,1208.3399658203125
2002-06-30,1051.4100341796875
2002-07-31,962.0999755859375
2002-08-31,942.3800048828125
2002-09-30,832.52001953125
2002-10-31,989.5399780273438
2002-11-30,1116.0999755859375
2002-12-31,984.3699951171875
2003-01-31,983.0499877929688
2003-02-28,1009.739990234375
2003-03-31,1018.6599731445312
2003-04-30,1106.06005859375
2003-05-31,1197.8900146484375
2003-06-30,1201.68994140625
2003-07-31,1276.93994140625
2003-08-31,1341.199951171875
