Date,close
1999-03-31,44.212013244628906
1999-04-30,45.265323638916016
1999-05-31,43.843353271484375
1999-06-30,48.556854248046875
1999-07-31,47.687889099121094
1999-08-31,50.294776916503906
1999-09-30,50.71609878540039
1999-10-31,55.40327835083008
1999-11-30,61.933658599853516
1999-12-31,76.99578857421875
2000-01-31,75.57382202148438
2000-02-29,89.9513168334961
2000-03-31,92.26853942871094
2000-04-30,79.83967590332031
2000-05-31,70.04405212402344
2000-06-30,78.73372650146484
2000-07-31,75.36319732666016
2000-08-31,85.63280487060547
2000-09-30,74.78388214111328
2000-10-31,68.84593963623047
2000-11-30,53.07285690307617
2000-12-31,49.18881607055664
2001-01-31,54.18144226074219
2001-02-28,39.98304748535156
2001-03-31,32.98917770385742
2001-04-30,38.8875846862793
2001-05-31,37.69104766845703
2001-06-30,38.50843048095703
2001-07-31,35.188453674316406
2001-08-31,30.865718841552734
2001-09-30,24.41956901550293
2001-10-31,28.565330505371094
2001-11-30,33.41048049926758
2001-12-31,32.78691864013672
2002-01-31,32.449893951416016
2002-02-28,28.46421241760254
2002-03-31,30.385421752929688
2002-04-30,26.7368106842041
2002-05-31,25.312761306762695
2002-06-30,21.992780685424805
2002-07-31,20.096851348876953
2002-08-31,19.793502807617188
2002-09-30,17.459388732910156
2002-10-31,20.686691284179688
2002-11-30,23.35784149169922
2002-12-31,20.53501319885254
2003-01-31,20.594003677368164
2003-02-28,21.20070457458496
2003-03-31,21.276533126831055
2003-04-30,23.13033676147461
2003-05-31,25.102096557617188
2003-06-30,25.236919403076172
2003-07-31,26.795791625976562
2003-08-31,28.135587692260742
2003-09-30,27.31822395324707
2003-10-31,29.643901824951172
2003-11-30,29.812429428100586
2003-12-31,30.734487533569336
2004-01-31,31.248701095581055
2004-02-29,30.82720947265625
2004-03-31,30.211856842041016
2004-04-30,29.309886932373047
2004-05-31,30.81035041809082
2004-06-30,31.813495635986328
2004-07-31,29.411029815673828
2004-08-31,28.677661895751953
2004-09-30,29.621746063232422
2004-10-31,31.10539436340332
2004-11-30,32.976768493652344
2004-12-31,33.97343444824219
2005-01-31,31.828821182250977
2005-02-28,31.675649642944336
2005-03-31,31.122455596923828
2005-04-30,29.769315719604492
2005-05-31,32.40753173828125
2005-06-30,31.330102920532227
2005-07-31,33.71522903442383
2005-08-31,33.204124450683594
2005-09-30,33.613014221191406
2005-10-31,33.110435485839844
2005-11-30,35.129249572753906
2005-12-31,34.505279541015625
2006-01-31,35.862945556640625
2006-02-28,35.09446716308594
2006-03-31,35.82826232910156
2006-04-30,35.75992965698242
2006-05-31,33.170860290527344
2006-06-30,33.15043640136719
2006-07-31,31.72249984741211
2006-08-31,33.2359504699707
2006-09-30,34.777923583984375
2006-10-31,36.42914581298828
2006-11-30,37.67823028564453
2006-12-31,36.97035598754883
2007-01-31,37.749847412109375
2007-02-28,37.115970611572266
2007-03-31,37.3107795715332
2007-04-30,39.39360427856445
2007-05-31,40.63643264770508
2007-06-30,40.8311767578125
2007-07-31,40.77115249633789
2007-08-31,41.920597076416016
2007-09-30,44.122310638427734
2007-10-31,47.22917175292969
2007-11-30,44.036495208740234
2007-12-31,44.00509262084961
2008-01-31,38.772918701171875
2008-02-29,36.90000534057617
2008-03-31,37.59089279174805
2008-04-30,40.591636657714844
2008-05-31,42.99909973144531
2008-06-30,38.864707946777344
2008-07-31,39.11422348022461
2008-08-31,39.68210220336914
2008-09-30,33.50111770629883
2008-10-31,28.317960739135742
2008-11-30,25.072032928466797
2008-12-31,25.64301300048828
2009-01-31,25.056682586669922
2009-02-28,23.737457275390625
2009-03-31,26.18634033203125
2009-04-30,29.606454849243164
2009-05-31,30.556489944458008
2009-06-30,31.458803176879883
2009-07-31,34.11351776123047
2009-08-31,34.61506271362305
2009-09-30,36.570106506347656
2009-10-31,35.45353698730469
2009-11-30,37.70399856567383
2009-12-31,39.6656608581543
2010-01-31,37.09931564331055
2010-02-28,38.80733871459961
2010-03-31,41.79972839355469
2010-04-30,42.73710250854492
